סמל ישוב,סמל קלפי,בוחרים,מצביעים,פסולים,כשרים,שם ישוב,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
504,50,716,527,5,522,כאבול,2,0,0,221,171,0,0,0,0,0,0,0,0,0,5,0,1,87,0,0,0,22,8,0,0,0,1,4
504,60,713,515,7,508,כאבול,5,0,0,125,192,0,0,0,0,0,0,0,0,11,5,0,0,134,0,0,0,14,9,0,1,0,0,12
504,70,698,513,8,505,כאבול,0,0,0,58,161,0,0,0,0,0,0,1,2,19,7,0,0,218,0,0,0,10,5,0,0,0,1,23
505,10,561,467,7,460,כאוכב אבו אל-היג',0,0,0,85,170,0,0,0,0,0,0,0,4,12,2,0,0,181,0,0,0,5,1,0,0,0,0,0
505,20,548,446,5,441,כאוכב אבו אל-היג',2,0,0,83,205,0,0,0,0,0,0,0,1,8,4,0,0,133,0,0,0,4,0,0,0,1,0,0
505,30,528,431,0,431,כאוכב אבו אל-היג',1,0,0,116,169,0,0,0,0,0,0,0,10,1,3,0,0,131,0,0,0,0,0,0,0,0,0,0
507,10,698,501,8,493,כפר יאסיף,38,0,0,253,151,0,0,0,0,0,0,0,5,4,14,0,0,20,0,0,1,4,0,0,2,0,0,1
507,20,734,542,15,527,כפר יאסיף,21,0,0,157,261,0,0,0,1,0,0,0,8,7,17,1,0,44,0,0,0,9,0,0,1,0,0,0
507,30,778,583,8,575,כפר יאסיף,17,1,0,170,218,0,0,0,1,0,0,0,38,8,7,0,0,55,0,0,1,58,0,0,0,1,0,0
507,40,784,530,10,520,כפר יאסיף,13,0,0,175,207,0,0,0,1,2,0,0,30,9,8,0,1,54,1,0,1,11,0,0,0,1,0,6
507,50,808,600,11,589,כפר יאסיף,24,0,0,212,183,0,0,0,1,1,0,2,47,9,16,0,0,57,0,0,1,34,1,0,0,1,0,0
507,60,737,587,7,580,כפר יאסיף,32,0,0,224,248,0,0,0,1,0,0,0,30,6,10,0,1,23,0,0,1,0,0,0,3,0,0,1
507,70,774,530,0,530,כפר יאסיף,5,4,0,161,300,0,0,0,0,0,0,0,2,2,11,0,1,31,0,0,1,6,0,0,2,1,1,2
508,10,645,279,16,263,כפר כמא,100,0,0,1,1,0,0,0,0,2,0,0,48,14,24,0,0,56,0,0,0,1,0,0,3,0,1,12
508,20,640,224,7,217,כפר כמא,69,0,1,2,4,0,0,0,0,4,0,0,42,27,12,0,1,52,0,0,1,0,1,0,1,0,0,0
508,30,479,192,5,187,כפר כמא,70,0,0,0,1,0,0,0,0,1,0,0,44,5,12,0,0,51,0,0,0,0,0,0,2,0,0,1
509,10,562,406,17,389,כפר כנא,7,0,0,189,87,1,0,0,0,0,0,0,3,4,7,0,0,78,0,0,1,5,1,0,0,0,0,6
509,20,697,498,5,493,כפר כנא,6,0,0,112,164,0,0,0,1,0,0,1,3,7,23,0,0,157,0,0,2,1,0,0,0,0,0,16
509,30,629,388,11,377,כפר כנא,10,0,0,73,75,0,0,0,0,0,1,0,1,1,8,0,0,199,0,0,0,1,8,0,0,0,0,0
509,40,636,364,10,354,כפר כנא,9,0,0,69,140,0,0,0,1,0,0,0,2,3,10,0,0,110,0,0,1,5,3,0,1,0,0,0
509,50,611,548,0,548,כפר כנא,6,0,0,130,165,0,0,0,0,0,0,0,0,10,41,0,0,185,0,0,0,5,5,0,0,0,0,1
509,60,648,447,14,433,כפר כנא,5,0,0,185,85,0,0,0,1,1,0,0,0,0,3,0,0,141,0,0,0,1,0,0,0,0,1,10
509,70,665,472,0,472,כפר כנא,9,0,0,233,118,0,0,0,0,0,0,0,2,2,18,0,0,84,0,0,0,0,4,0,0,0,0,2
509,80,633,399,11,388,כפר כנא,5,0,0,104,155,0,0,0,0,0,3,0,0,3,17,0,0,98,0,0,0,0,0,0,0,0,0,3
509,90,696,413,2,411,כפר כנא,3,0,0,94,171,0,0,1,1,0,3,0,9,2,6,0,1,109,0,0,0,3,2,0,1,1,0,4
509,100,683,501,32,469,כפר כנא,4,0,0,108,162,0,0,0,1,0,1,0,1,5,8,0,0,153,0,0,0,4,7,0,1,0,0,14
509,110,629,428,15,413,כפר כנא,15,0,0,200,88,0,0,0,2,0,1,1,1,4,3,0,0,86,0,0,1,3,0,0,1,1,0,6
509,120,644,420,19,401,כפר כנא,15,0,0,128,119,0,0,0,0,0,0,0,1,4,6,0,1,116,0,0,1,6,0,0,0,0,0,4
509,130,611,399,0,399,כפר כנא,5,0,0,139,124,0,0,0,0,0,3,0,1,4,18,0,0,97,0,0,0,0,0,0,0,1,0,7
510,10,684,462,12,450,כפר מנדא,46,16,0,47,113,1,0,0,0,0,1,0,35,4,27,0,0,52,0,0,0,60,11,1,0,0,1,35
510,20,690,516,15,501,כפר מנדא,61,24,0,27,163,1,0,0,1,0,0,0,52,13,33,0,0,37,0,0,0,58,3,0,0,0,0,28
510,30,647,416,13,403,כפר מנדא,13,1,0,60,156,0,0,0,0,0,0,0,27,0,5,0,0,48,0,0,1,21,7,1,0,0,0,63
510,40,712,463,16,447,כפר מנדא,42,0,1,58,60,0,0,0,0,1,0,0,14,5,11,0,1,123,0,0,1,12,8,0,0,0,0,110
510,50,664,408,18,390,כפר מנדא,38,0,0,62,82,0,0,0,0,1,1,0,29,11,6,0,0,74,0,0,0,36,2,0,1,1,0,46
510,60,638,537,12,525,כפר מנדא,31,0,0,87,129,0,0,0,1,0,0,0,37,9,12,0,0,94,0,0,1,33,7,0,0,0,0,84
510,70,636,400,14,386,כפר מנדא,24,1,0,73,84,0,0,0,2,1,0,0,28,4,10,0,2,57,0,0,1,24,0,0,0,1,1,73
510,80,699,496,13,483,כפר מנדא,4,0,0,26,225,0,0,0,1,0,0,0,10,6,143,0,0,21,0,0,0,2,3,0,2,0,0,40
510,90,626,420,15,405,כפר מנדא,31,11,1,34,136,0,0,0,0,0,0,0,39,2,18,0,0,25,1,0,0,41,2,0,0,1,0,63
510,100,581,329,5,324,כפר מנדא,20,0,0,56,58,0,0,0,0,0,0,0,18,2,8,0,1,70,0,0,0,25,5,0,0,0,0,61
511,10,730,290,16,274,עילוט,42,1,0,74,103,0,0,0,0,1,0,1,1,1,3,0,1,25,0,0,2,0,2,0,0,0,0,17
511,20,762,404,4,400,עילוט,79,0,0,109,130,0,0,0,0,1,0,0,0,3,4,0,0,53,0,0,0,2,0,0,0,0,0,19
511,30,762,339,9,330,עילוט,10,0,0,123,52,1,0,0,2,0,0,0,0,0,0,0,0,105,0,0,0,0,1,0,0,0,0,36
511,40,770,273,9,264,עילוט,49,7,0,105,13,0,0,0,0,0,0,0,0,0,1,0,0,44,1,0,2,0,0,0,0,0,0,42
512,10,549,224,13,211,כפר מצר,65,0,1,14,13,0,0,0,0,1,0,0,7,0,19,0,0,63,0,0,0,7,1,0,0,1,0,19
512,20,504,294,11,283,כפר מצר,53,1,0,9,23,0,0,0,1,0,3,0,16,0,27,0,1,94,0,0,0,19,0,0,0,0,1,35
514,10,345,173,25,148,עין ראפה,33,1,0,18,16,0,0,0,0,0,1,0,14,22,10,1,0,27,0,0,0,1,0,0,3,0,1,0
516,10,669,539,5,534,מג'ד אל-כרום,10,0,0,161,270,0,0,0,0,0,0,0,2,2,12,0,0,55,0,0,0,14,4,0,0,0,0,4
516,20,756,621,0,621,מג'ד אל-כרום,56,0,0,152,333,0,0,0,0,0,0,0,0,0,15,0,0,33,0,0,0,10,15,0,0,0,0,7
516,30,749,619,0,619,מג'ד אל-כרום,44,0,0,187,180,0,0,0,0,0,1,0,5,6,22,0,2,127,0,0,0,40,3,0,1,0,0,1
516,40,715,511,7,504,מג'ד אל-כרום,48,0,0,135,216,0,0,0,0,2,0,0,2,7,4,0,1,74,0,0,1,4,9,0,0,0,1,0
516,50,738,698,0,698,מג'ד אל-כרום,17,0,0,179,264,0,0,0,0,0,0,0,16,49,24,0,0,57,0,0,0,12,12,0,0,0,0,68
516,60,717,573,0,573,מג'ד אל-כרום,16,0,0,222,203,0,0,0,0,0,0,0,16,13,5,0,0,68,1,0,0,15,4,0,0,0,0,10
516,70,691,527,8,519,מג'ד אל-כרום,20,0,0,208,202,0,0,0,0,0,0,0,20,3,22,0,2,17,2,0,0,14,1,1,0,1,0,6
516,80,621,488,4,484,מג'ד אל-כרום,10,0,0,198,144,0,0,0,0,0,0,0,16,0,5,0,0,68,1,0,1,28,10,0,0,0,0,3
516,90,630,472,7,465,מג'ד אל-כרום,10,0,0,123,228,1,0,0,0,1,0,0,11,2,26,0,0,40,0,0,1,6,9,0,0,1,0,6
517,10,563,420,4,416,מזרעה,19,37,0,102,75,0,0,0,1,0,0,0,19,21,13,0,0,125,0,0,0,2,0,0,0,0,0,2
517,20,644,472,9,463,מזרעה,13,20,0,96,120,0,0,0,0,1,10,0,35,5,25,0,0,115,0,0,0,8,0,1,1,1,0,12
517,30,678,518,0,518,מזרעה,10,26,0,115,137,0,0,0,0,0,12,0,31,9,38,0,0,134,1,0,0,2,0,2,0,0,0,1
518,10,578,452,3,449,מעיליא,12,0,0,265,74,0,0,0,1,0,0,0,36,2,47,0,0,2,0,0,0,0,0,0,1,0,0,9
518,20,669,495,2,493,מעיליא,14,0,0,263,60,0,0,0,0,0,0,3,56,5,74,0,2,1,0,0,0,3,0,0,4,0,0,8
518,30,664,481,4,477,מעיליא,11,1,1,265,51,0,0,0,0,0,0,0,39,3,58,0,0,2,1,0,0,1,0,0,0,0,0,44
520,10,687,408,6,402,משהד,4,0,0,108,61,0,0,0,0,1,0,0,2,14,37,0,0,156,0,0,1,13,1,0,0,0,1,3
520,20,628,456,8,448,משהד,6,0,0,77,141,0,0,0,2,0,0,0,3,6,66,0,1,144,0,0,0,2,0,0,0,0,0,0
520,30,657,332,11,321,משהד,10,0,0,74,83,0,0,0,2,1,0,0,4,16,10,0,0,55,0,0,2,48,1,0,0,0,0,15
520,40,636,268,2,266,משהד,16,0,0,21,53,0,0,0,0,0,0,0,5,5,8,0,0,121,1,0,0,30,0,0,0,0,0,6
520,50,696,312,5,307,משהד,12,0,0,38,52,0,0,0,0,1,0,0,2,3,14,0,0,142,0,0,1,29,0,0,0,0,0,13
521,10,753,434,50,384,עין נקובא,145,0,1,108,13,0,0,0,2,2,2,0,6,27,7,0,1,45,0,0,1,2,0,0,3,2,2,15
522,10,716,453,0,453,נחף,9,0,0,104,93,0,0,0,1,0,0,0,22,1,6,0,0,203,0,0,0,9,0,0,0,0,1,4
522,20,690,390,5,385,נחף,1,0,0,95,145,0,0,0,0,0,1,0,14,1,9,0,3,80,2,0,0,27,2,0,0,0,0,5
522,30,691,355,17,338,נחף,2,0,2,82,124,0,0,0,0,0,0,0,6,0,2,0,0,87,0,0,1,8,0,0,0,1,0,23
522,40,555,401,8,393,נחף,3,0,0,103,135,0,0,0,0,0,0,0,18,3,2,0,0,111,0,0,0,11,0,0,0,0,0,7
522,50,626,483,3,480,נחף,7,0,0,64,192,0,0,0,0,0,0,0,51,1,13,1,1,136,0,0,0,8,0,0,0,0,1,5
522,60,800,449,14,435,נחף,5,2,0,118,149,0,0,0,0,0,0,1,10,1,7,0,0,125,0,2,0,8,3,0,0,1,0,3
522,70,684,397,7,390,נחף,10,0,0,131,61,0,0,0,0,0,0,0,10,1,4,0,0,165,1,0,0,5,0,2,0,0,0,0
523,10,819,548,16,532,ניין,23,0,1,43,27,0,0,0,0,1,0,0,28,4,358,0,0,40,0,0,0,1,0,1,0,1,1,3
524,10,435,283,4,279,נאעורה,47,0,0,14,31,0,0,0,2,0,48,2,25,0,21,0,0,64,1,1,0,3,1,0,1,0,0,18
524,20,433,249,0,249,נאעורה,18,0,0,25,89,0,0,0,0,0,10,0,34,0,7,0,0,49,0,0,0,9,0,0,1,0,0,7
525,10,688,431,5,426,סאג'ור,118,0,1,28,5,0,0,0,0,67,4,53,29,13,3,0,2,29,0,0,1,0,0,0,0,0,0,73
525,20,569,316,5,311,סאג'ור,31,1,7,39,1,1,0,1,0,4,1,26,4,97,28,0,1,26,0,0,1,0,0,0,3,0,2,37
525,30,581,385,5,380,סאג'ור,172,1,1,23,0,0,0,0,0,1,71,26,11,33,9,0,1,23,0,0,0,0,0,0,0,0,0,8
526,10,624,422,10,412,סולם,24,0,4,12,74,0,0,0,0,0,0,0,19,12,127,0,0,86,0,0,0,1,0,0,0,0,0,53
526,20,632,432,9,423,סולם,23,0,0,54,245,0,0,0,0,0,0,0,1,1,16,0,1,59,0,0,0,0,0,0,1,0,0,22
527,10,226,153,0,153,שזור,17,1,1,0,0,1,0,3,0,2,0,4,1,110,0,0,3,0,0,0,0,0,0,0,0,0,0,10
528,10,539,273,11,262,עוזייר,5,0,0,117,30,0,0,0,1,0,1,0,43,2,5,0,0,26,0,0,0,2,0,0,0,0,0,30
528,20,545,243,0,243,עוזייר,5,1,0,50,9,0,0,0,0,0,0,0,12,1,0,0,0,146,0,0,0,1,0,0,2,0,0,16
529,10,754,514,13,501,אעבלין,23,26,0,173,182,0,0,0,1,0,0,0,35,4,7,0,3,20,0,0,3,20,3,1,0,0,0,0
529,20,719,489,14,475,אעבלין,31,37,0,219,97,0,0,0,0,0,0,1,15,16,16,0,1,19,0,0,0,19,0,0,1,0,0,3
529,30,737,528,10,518,אעבלין,33,25,0,167,190,0,0,0,0,0,0,0,24,15,10,0,0,15,1,0,1,28,0,0,0,2,0,7
529,40,651,479,3,476,אעבלין,48,26,0,149,152,0,0,0,1,0,0,0,24,13,13,0,0,18,0,0,0,28,0,0,0,1,2,1
529,50,736,551,10,541,אעבלין,21,15,0,101,159,1,0,0,0,0,0,0,47,16,3,1,0,78,0,1,1,65,1,1,0,1,0,29
529,60,685,493,9,484,אעבלין,15,21,0,144,201,0,0,0,0,1,0,0,7,13,4,0,0,27,1,0,2,41,0,1,0,0,0,6
529,70,779,552,21,531,אעבלין,35,24,0,180,191,0,0,0,0,1,0,1,26,5,10,1,0,12,0,0,0,32,1,0,0,0,0,12
529,80,819,577,0,577,אעבלין,21,38,0,117,212,0,0,0,0,0,0,0,35,9,8,0,0,67,0,0,1,68,0,0,0,1,0,0
530,10,617,490,5,485,עיילבון,16,1,0,183,241,0,0,0,0,0,0,0,1,9,14,0,0,15,0,0,2,1,0,0,0,1,1,0
530,20,672,563,3,560,עיילבון,62,0,0,200,228,1,0,0,2,0,0,0,1,17,36,0,0,5,0,0,0,0,0,0,0,1,0,7
530,30,640,525,9,516,עיילבון,49,0,0,169,175,0,0,0,0,0,0,1,3,8,71,0,0,24,1,0,0,1,0,0,0,0,1,13
530,40,670,480,18,462,עיילבון,69,0,0,170,118,0,0,0,2,2,0,0,5,20,10,0,0,55,1,0,2,0,0,1,0,1,1,5
531,10,612,390,3,387,עראבה,21,0,1,111,93,0,0,0,0,1,0,0,5,8,13,0,0,108,0,0,0,25,0,0,0,0,0,1
531,20,635,369,7,362,עראבה,8,0,1,77,91,0,0,0,0,0,0,0,14,4,3,0,1,118,0,0,0,37,0,1,0,0,1,6
531,30,624,337,9,328,עראבה,14,0,0,57,136,0,0,1,0,0,0,0,1,4,4,0,0,83,0,0,0,27,1,0,0,0,0,0
531,40,654,394,4,390,עראבה,20,0,0,65,200,0,0,0,0,0,0,0,2,0,7,0,0,77,0,1,1,16,0,0,0,1,0,0
531,50,665,428,0,428,עראבה,13,0,0,37,314,0,0,0,0,0,0,0,0,2,4,0,0,45,0,0,0,13,0,0,0,0,0,0
531,60,692,452,6,446,עראבה,13,0,2,127,178,0,0,0,0,0,1,0,1,0,0,0,0,76,2,0,1,41,2,0,0,2,0,0
531,70,598,486,3,483,עראבה,18,1,1,139,193,0,0,0,0,0,1,0,1,3,3,0,0,86,0,0,0,35,2,0,0,0,0,0
531,80,666,448,1,447,עראבה,14,1,0,79,252,0,0,0,0,0,0,0,3,7,7,0,0,46,2,0,2,30,3,0,0,1,0,0
531,90,629,329,2,327,עראבה,31,0,0,61,74,0,0,0,0,1,0,0,10,0,1,0,0,101,1,0,1,44,0,0,0,1,0,1
531,100,665,363,6,357,עראבה,28,0,0,73,103,0,0,0,0,1,0,0,14,2,2,0,0,95,1,0,0,37,1,0,0,0,0,0
531,110,638,316,4,312,עראבה,25,0,0,59,94,0,0,0,0,0,0,0,12,0,2,0,0,74,1,0,0,43,1,0,0,1,0,0
531,120,655,405,4,401,עראבה,17,1,1,67,159,0,0,0,0,3,0,0,4,1,19,0,0,96,0,0,0,32,0,0,0,0,0,1
531,130,657,374,4,370,עראבה,9,0,1,72,128,0,0,0,0,1,0,0,15,0,1,0,0,100,0,0,1,42,0,0,0,0,0,0
531,140,634,393,0,393,עראבה,10,2,0,133,133,0,0,0,0,0,0,0,1,1,11,0,1,65,0,0,1,30,4,0,0,0,1,0
531,150,656,387,0,387,עראבה,8,0,0,54,188,0,0,0,0,0,2,0,11,0,1,0,0,85,0,0,0,34,0,0,0,0,0,4
532,10,737,503,12,491,עין מאהל,20,0,0,77,164,0,0,0,0,0,0,0,90,4,7,0,1,96,0,0,1,18,0,0,0,1,0,12
532,20,804,583,4,579,עין מאהל,18,1,0,122,165,0,0,0,0,0,0,0,123,16,6,0,0,84,1,0,2,27,0,0,0,2,0,12
532,30,687,470,17,453,עין מאהל,14,0,0,104,126,0,0,0,1,0,0,0,69,2,8,0,0,91,0,0,0,24,0,0,0,0,0,14
532,40,744,535,19,516,עין מאהל,9,0,0,129,240,0,0,0,0,0,1,1,10,3,12,0,0,92,0,0,0,16,1,0,0,0,0,2
532,50,782,526,10,516,עין מאהל,4,0,0,140,234,0,0,0,1,1,0,0,12,4,9,0,0,90,0,0,0,14,1,0,0,0,0,6
532,60,740,493,14,479,עין מאהל,5,0,0,137,213,0,0,0,0,0,0,1,10,6,6,0,1,81,0,0,0,12,0,0,0,1,0,6
532,70,772,476,23,453,עין מאהל,20,0,0,101,173,0,0,0,0,0,1,0,20,25,5,0,0,56,0,0,1,45,0,0,0,1,0,5
534,10,652,342,12,330,עספיא,70,0,26,11,4,0,0,0,0,15,8,17,75,47,27,0,0,9,0,0,0,0,0,0,2,1,0,18
534,20,651,357,12,345,עספיא,68,2,22,33,9,0,0,0,0,17,3,28,82,50,16,0,0,6,1,0,0,0,0,1,0,0,0,7
534,30,694,404,5,399,עספיא,74,0,12,82,70,0,0,0,0,11,7,2,40,49,29,1,0,10,0,0,0,0,0,0,1,0,1,10
534,40,656,361,14,347,עספיא,84,0,6,51,24,0,0,0,0,14,14,12,49,30,22,0,0,25,0,0,0,3,0,0,5,0,0,8
534,50,728,356,8,348,עספיא,84,0,28,29,22,0,0,0,0,7,9,19,75,43,11,0,0,3,0,1,0,6,0,0,1,1,2,7
534,60,674,321,10,311,עספיא,69,4,14,19,16,0,0,0,0,36,6,10,55,34,23,0,0,16,0,0,0,0,1,0,0,1,0,7
534,70,692,368,7,361,עספיא,64,0,10,16,12,0,0,1,0,9,20,4,68,65,20,0,0,45,0,0,0,1,1,0,0,1,0,24
534,80,770,434,12,422,עספיא,116,1,13,56,42,0,0,0,0,24,6,15,70,26,22,1,0,21,1,0,1,1,0,0,1,0,1,4
534,90,696,360,8,352,עספיא,129,0,31,20,19,0,0,0,0,6,25,9,50,39,5,0,0,10,0,0,0,0,0,0,1,0,2,6
535,10,662,334,6,328,פסוטה,53,0,0,154,38,0,0,0,1,0,0,0,6,32,18,0,1,8,0,0,2,1,0,0,0,0,0,14
535,20,659,393,2,391,פסוטה,39,0,0,192,54,0,0,0,0,0,0,0,27,44,25,0,0,2,0,0,0,1,1,0,0,1,0,5
535,30,671,380,0,380,פסוטה,53,0,1,159,38,0,0,0,0,0,0,1,15,29,17,0,0,27,0,0,1,2,0,0,0,0,0,37
536,10,799,599,5,594,פקיעין )בוקייעה(,44,0,78,115,113,1,0,0,0,0,0,25,90,27,9,0,0,3,0,0,0,0,0,0,1,0,0,88
536,20,780,611,7,604,פקיעין )בוקייעה(,100,0,46,76,153,0,0,0,0,0,5,41,72,16,17,0,0,19,0,0,0,0,0,0,3,0,0,56
536,30,727,569,6,563,פקיעין )בוקייעה(,89,0,26,128,67,0,0,0,0,3,0,97,51,39,16,0,0,22,0,0,0,0,1,0,0,0,5,19
536,40,694,516,11,505,פקיעין )בוקייעה(,134,0,23,72,76,0,0,1,0,1,0,69,28,29,15,0,0,7,0,0,0,0,0,0,1,0,0,49
537,10,657,330,14,316,פוריידיס,26,0,1,53,54,0,0,0,2,0,0,0,10,2,24,0,0,66,0,0,4,73,0,0,0,1,0,0
537,20,558,299,9,290,פוריידיס,34,0,2,51,64,0,0,1,0,0,0,0,17,3,11,1,2,74,0,0,2,27,0,0,0,0,1,0
537,30,755,304,6,298,פוריידיס,49,0,3,62,45,0,0,0,1,0,0,0,18,1,24,0,0,47,0,0,0,44,1,1,2,0,0,0
537,40,712,458,15,443,פוריידיס,25,0,3,85,84,0,0,0,0,1,1,0,40,9,19,0,0,133,0,0,0,35,0,5,3,0,0,0
537,50,609,294,11,283,פוריידיס,20,0,1,56,60,0,0,0,0,0,0,0,13,3,8,0,0,67,0,0,0,54,0,0,1,0,0,0
537,60,740,347,8,339,פוריידיס,30,0,5,42,86,0,0,0,1,2,0,0,19,1,12,0,0,86,1,0,0,49,0,0,2,1,0,2
537,70,635,318,14,304,פוריידיס,26,0,1,73,81,0,0,0,0,0,0,0,18,2,12,0,1,45,0,1,0,39,1,1,2,1,0,0
537,80,646,328,10,318,פוריידיס,24,0,5,28,103,1,0,0,3,1,1,0,32,2,23,0,0,73,0,0,0,17,0,0,3,2,0,0
538,10,811,649,0,649,שעב,14,0,1,126,267,0,0,0,1,0,0,0,1,8,8,0,2,168,0,0,0,17,0,0,1,1,1,33
538,20,662,549,6,543,שעב,6,0,1,124,223,0,0,0,1,0,0,0,7,4,5,0,0,152,0,0,0,8,5,0,3,0,0,4
538,30,673,549,3,546,שעב,8,0,0,108,122,0,0,0,0,0,0,0,4,2,37,0,0,202,1,0,1,50,2,0,1,0,0,8
538,40,771,626,7,619,שעב,3,0,0,135,211,0,0,0,0,0,0,0,1,13,1,0,0,213,0,0,0,30,0,0,2,1,0,9
539,10,364,301,6,295,רומאנה,2,0,0,66,142,0,0,0,0,0,0,0,4,2,15,0,0,21,0,0,0,0,1,1,0,0,0,41
540,10,677,416,13,403,ריחאניה,89,0,29,6,4,0,0,0,1,7,0,1,161,50,16,0,0,17,0,0,0,1,1,0,2,0,0,18
541,10,629,227,10,217,ג'סר א-זרקא,8,0,12,53,53,0,0,0,1,0,1,0,7,2,4,1,0,47,0,0,0,10,2,1,0,0,0,15
541,20,639,242,13,229,ג'סר א-זרקא,15,0,16,64,44,0,0,0,1,0,0,0,13,1,3,0,0,41,0,0,0,20,1,1,0,0,0,9
541,30,628,232,7,225,ג'סר א-זרקא,26,0,4,71,39,0,0,0,1,1,0,0,4,1,1,0,2,11,1,0,0,18,2,0,0,2,0,41
541,40,699,296,1,295,ג'סר א-זרקא,40,0,5,106,67,0,0,0,0,0,0,0,1,0,11,0,0,47,0,1,1,0,0,0,1,0,0,15
541,50,676,231,2,229,ג'סר א-זרקא,31,0,9,92,71,0,0,0,0,0,0,0,0,3,4,0,0,12,0,0,0,5,0,0,0,0,0,2
541,60,647,227,6,221,ג'סר א-זרקא,23,0,3,78,58,0,0,0,0,0,0,0,8,0,6,0,1,9,0,0,1,6,0,0,0,1,0,27
541,70,693,201,4,197,ג'סר א-זרקא,4,0,5,74,49,0,0,0,0,0,0,0,7,0,1,0,0,18,0,0,2,21,2,0,1,2,0,11
541,80,648,215,12,203,ג'סר א-זרקא,16,0,11,70,46,0,0,0,0,1,0,0,3,0,2,0,3,12,0,0,1,13,0,1,0,1,0,23
542,10,664,437,8,429,ריינה,12,0,0,169,118,1,0,0,0,1,0,1,4,9,37,0,0,63,0,0,1,10,3,0,0,0,0,0
542,20,644,443,14,429,ריינה,9,0,0,115,166,0,0,0,1,0,0,0,11,2,28,0,0,87,0,0,0,6,4,0,0,0,0,0
542,30,680,392,16,376,ריינה,16,0,0,104,101,0,0,1,0,0,0,1,16,1,18,0,1,101,0,0,1,13,2,0,0,0,0,0
542,40,656,432,29,403,ריינה,45,0,0,153,75,0,0,0,0,0,15,3,21,10,7,0,1,59,0,0,0,7,0,1,0,1,0,5
542,50,683,402,14,388,ריינה,34,0,0,119,52,0,0,0,0,0,28,1,35,11,16,0,0,76,0,0,0,7,3,0,1,2,0,3
542,60,655,358,24,334,ריינה,10,1,0,137,47,0,0,0,0,0,0,0,0,12,16,0,0,90,0,0,1,11,0,1,0,1,0,7
542,70,659,381,9,372,ריינה,24,0,0,77,145,0,0,0,0,0,5,0,6,2,31,0,0,76,1,0,0,3,2,0,0,0,0,0
542,80,737,465,18,447,ריינה,27,0,0,134,176,0,0,0,0,0,2,0,33,2,27,0,0,29,0,0,0,1,5,0,1,0,0,10
542,90,652,397,9,388,ריינה,8,0,0,137,137,0,0,0,0,0,2,2,7,4,24,0,1,55,0,0,0,2,4,0,0,0,2,3
542,100,625,384,11,373,ריינה,19,0,0,114,82,1,0,0,1,0,6,9,5,22,26,0,1,61,0,0,0,17,3,0,1,0,1,4
543,10,771,432,20,412,ראמה,52,0,11,105,102,0,0,0,0,1,2,2,18,49,12,0,0,13,0,0,0,0,0,0,2,0,0,43
543,20,804,547,15,532,ראמה,29,1,7,220,189,1,0,0,1,0,0,17,11,22,12,0,0,6,1,0,2,2,0,0,0,0,1,10
543,30,682,439,7,432,ראמה,26,0,3,134,138,0,0,0,1,0,3,6,27,56,14,0,0,9,0,0,0,0,0,0,0,0,0,15
543,40,740,433,7,426,ראמה,30,1,1,132,103,0,0,0,2,0,0,2,13,23,22,0,0,82,1,0,0,1,0,0,2,0,0,11
543,50,600,338,11,327,ראמה,52,0,8,20,18,0,0,0,0,1,1,42,30,67,7,0,0,64,1,0,0,0,0,0,1,1,0,14
543,60,597,336,18,318,ראמה,29,0,0,126,66,0,0,1,0,1,5,1,6,12,18,0,0,32,0,0,0,2,0,0,0,2,0,17
543,70,596,385,9,376,ראמה,17,3,7,135,69,0,0,0,0,1,9,4,14,63,3,0,0,10,0,0,0,0,0,1,0,0,0,40
546,10,437,246,3,243,עין אל-אסד,48,7,11,14,1,0,0,0,0,0,0,9,0,146,3,0,0,0,0,0,0,0,0,0,3,0,1,0
547,10,646,243,6,237,טמרה )יזרעאל(,6,0,0,32,107,0,0,0,0,1,0,0,2,7,5,0,0,56,0,0,0,20,0,0,1,0,0,0
549,10,168,136,0,136,גנות הדר,42,1,0,0,0,0,0,0,0,44,0,0,2,37,7,1,1,0,0,0,0,0,0,0,0,0,0,1
553,10,391,298,1,297,ניר בנים,123,3,0,0,0,0,0,0,0,66,1,1,3,40,48,4,0,0,0,2,0,0,0,0,0,0,4,2
555,10,282,198,0,198,שדמה,57,2,1,0,0,1,0,0,0,63,0,1,0,29,38,2,1,0,0,0,0,0,0,0,2,0,1,0
559,10,347,250,1,249,בוסתן הגליל,82,11,2,0,0,0,0,0,0,47,2,6,2,58,24,0,2,0,0,0,0,0,0,0,6,0,3,4
562,10,661,471,7,464,בית אלעזרי,107,5,4,0,0,1,0,2,1,93,0,9,7,172,27,1,9,0,0,0,1,0,0,0,8,0,5,12
563,10,161,101,0,101,משמר דוד,36,1,0,0,0,0,0,0,0,13,0,1,2,15,22,0,0,0,0,0,0,0,0,0,8,0,2,1
564,10,312,201,1,200,רבדים,36,0,0,0,0,0,0,0,0,11,0,2,2,6,135,0,0,0,0,0,0,0,0,0,4,0,4,0
565,10,595,426,7,419,אזור,97,6,0,1,0,0,0,2,0,89,1,9,7,151,18,0,6,0,0,0,0,1,0,0,11,0,0,20
565,20,738,550,6,544,אזור,74,18,11,0,0,0,0,3,1,76,0,19,15,263,13,0,6,1,0,0,0,0,0,0,8,0,1,35
